	reply_settings	created_at	lang	conversation_id	author_id	text	edit_history_tweet_ids	id	referenced_tweets	public_metrics.retweet_count	public_metrics.reply_count	public_metrics.like_count	public_metrics.quote_count	public_metrics.impression_count	in_reply_to_user_id	geo.place_id
713	everyone	2023-03-09T03:15:19.000Z	en	1633667753260249088	1420212970534187018	RT @leslibless: Here is Antifa changing their clothes into the ‘MAGA look’ on J6! https://t.co/LKI3QzLUQi	['1633667753260249088']	1633667753260249088	[{'type': 'retweeted', 'id': '1633621571205050369'}]	705	0	0	0	0		
714	everyone	2023-03-09T03:15:18.000Z	en	1633667750055886849	768529095843979264	RT @TheUSASingers: Tucker Carlson, Donald Trump, &amp; the MAGA cult would like us to believe this is a video of peaceful tourists, and somehow…	['1633667750055886849']	1633667750055886849	[{'type': 'retweeted', 'id': '1633466876268527617'}]	1393	0	0	0	0		
715	everyone	2023-03-09T03:15:17.000Z	en	1633667747954425857	2485726615	RT @TamieUSCongress: Can 13 more people chip in $10 now to help us eliminate ultra-MAGA Jim Jordan from Congress? https://t.co/FJ1SeHnYsC	['1633667747954425857']	1633667747954425857	[{'type': 'retweeted', 'id': '1633610660692250625'}]	5	0	0	0	0		
716	everyone	2023-03-09T03:15:17.000Z	en	1633667745324716037	2562564268	RT @OccupyDemocrats: BREAKING: Donald Trump is reportedly considering picking election-denying MAGA loser Kari Lake as his Vice Presidentia…	['1633667745324716037']	1633667745324716037	[{'type': 'retweeted', 'id': '1633549364802260992'}]	319	0	0	0	0		
717	everyone	2023-03-09T03:15:17.000Z	en	1633667744670294021	1072542013172670464	RT @OehtBranson: MAGA Extremist Republicans should be harassing and investigating Trump who flat out quit on the job during the middle of a…	['1633667744670294021']	1633667744670294021	[{'type': 'retweeted', 'id': '1633631669994557446'}]	9	0	0	0	0		
718	everyone	2023-03-09T03:15:16.000Z	en	1633667743680536581	2178755959	RT @Antman0528: Ask yourself this question. Why are the Democrats, the media, @Liz_Cheney &amp; @AdamKinzinger working so hard to protect Ray E…	['1633667743680536581']	1633667743680536581	[{'type': 'retweeted', 'id': '1633518559342075920'}]	367	0	0	0	0		
719	everyone	2023-03-09T03:15:16.000Z	en	1633452510974230529	1151118460665159680	"@CNNSotu @jaketapper @CNN @GovernorVA DYSTOPIAN HELL BREWS IN VIRGINIA THANKS TO GOP MAGA REPUBLICAN GOVERNOR YOUGNKIN AND HIS FASCIST FOLLOWERS. 
REPUBLICAN EXTREMIST Glenn  @GlennYoungkin @GovernorVA GOP MAGA FASCIST MONSTER WANTS TO POLICE TO TRACK YOUR PERIODS"	['1633667742292164609']	1633667742292164609	[{'type': 'replied_to', 'id': '1633452510974230529'}]	0	0	0	0	5	17112878	
720	everyone	2023-03-09T03:15:16.000Z	en	1633667741461934083	1523891821	"RT @benwikler: 🚨 RED ALERT: A MAGA PAC just reserved $3.2 million in TV ads for the April 4 Wisconsin Supreme Court race.

For the next two…"	['1633667741461934083']	1633667741461934083	[{'type': 'retweeted', 'id': '1633545031121350656'}]	1379	0	0	0	0		
721	everyone	2023-03-09T03:15:14.000Z	en	1633641062634774534	898969898667446272	@RepMTG For the love of all holy safety. The American people are suffering because of your failed MAGA bs.	['1633667735472275458']	1633667735472275458	[{'type': 'replied_to', 'id': '1633641062634774534'}]	0	0	0	0	1	1344356576786866176	
722	everyone	2023-03-09T03:15:14.000Z	en	1633667734830563328	915614198	RT @JamesTate121: Every MAGA boasts if your break into their house they would shoot right? Ashli Babbitt was a domestic terrorists and her…	['1633667734830563328']	1633667734830563328	[{'type': 'retweeted', 'id': '1633082283446902784'}]	255	0	0	0	0		
723	everyone	2023-03-09T03:15:14.000Z	en	1633667734398541830	2485726615	RT @TamieUSCongress: Help me defeat MAGA Jim Jordan in 2024 by pitching in $5, $10, or $15 today to help sustain our people-powered movemen…	['1633667734398541830']	1633667734398541830	[{'type': 'retweeted', 'id': '1633608144139198464'}]	15	0	0	0	0		
724	everyone	2023-03-09T03:15:14.000Z	en	1633667732834066432	2779774780	RT @realTuckFrumper: MAGA hoaxer Jacob Wohl found to have violated the KKK Act by federal judge https://t.co/4bdFfhmKTG	['1633667732834066432']	1633667732834066432	[{'type': 'retweeted', 'id': '1633612605129641984'}]	122	0	0	0	0		
725	everyone	2023-03-09T03:15:12.000Z	en	1633667726110588932	2506040580	RT @CAPAction: The MAGA Republican crackdown on your freedom knows no limits. https://t.co/hFcuPKrkIP	['1633667726110588932']	1633667726110588932	[{'type': 'retweeted', 'id': '1633589686156546048'}]	119	0	0	0	0		
726	everyone	2023-03-09T03:15:12.000Z	en	1633667725120741379	1147954975538106369	RT @GreatGrannyInGA: @realgwjoy @Serenityin24 @VeBo1991 I saw video of antifa changing their clothes in the bushes off to the side of the c…	['1633667725120741379']	1633667725120741379	[{'type': 'retweeted', 'id': '1633554243822014464'}]	5	0	0	0	0		
727	everyone	2023-03-09T03:15:11.000Z	en	1633667723401240577	2330786730	RT @OccupyDemocrats: BREAKING: The GOP campaign aide who accused MAGA Republican heavyweight Matt Schlapp of sexual battery comes forward t…	['1633667723401240577']	1633667723401240577	[{'type': 'retweeted', 'id': '1633600197602476033'}]	796	0	0	0	0		
728	everyone	2023-03-09T03:15:11.000Z	en	1633667722042064897	53401383	"RT @AwakenedOutlaw: Long-time OG @deluxe_pepe had to start anew having lost a rather large acct.

Consider a #MAGA follow.  He's a rock-sol…"	['1633667722042064897']	1633667722042064897	[{'type': 'retweeted', 'id': '1633561506339225602'}]	41	0	0	0	0		
729	everyone	2023-03-09T03:15:10.000Z	en	1633667718703448065	776376121197629440	"RT @lance_cotten: G.M. ☀️ it's 🌮 Tuesday
#Blueparty people 💙
It’s A FB PARTY 🥳
🚫MAGA Allowed
Meet new friends 

🚨Follow @gooner4evr 

Party…"	['1633667718703448065']	1633667718703448065	[{'type': 'retweeted', 'id': '1633041863237140480'}]	655	0	0	0	0		
730	everyone	2023-03-09T03:15:10.000Z	en	1633487101600620546	1426958150863888392	@RepJeffries EXTREME MAGA REPUBLICANS ARE YOUR WORDS! QUIT SPREADING HATE YOU FUCK!	['1633667715549343744']	1633667715549343744	[{'type': 'replied_to', 'id': '1633487101600620546'}]	0	0	0	0	1	467823431	
731	everyone	2023-03-09T03:15:09.000Z	en	1633667713611743232	1510926300	"RT @tribelaw: Ethics probe? 

How about charging the dude with stealing federal property and making illegal political contributions to MAGA…"	['1633667713611743232']	1633667713611743232	[{'type': 'retweeted', 'id': '1633545604516151296'}]	915	0	0	0	0		
732	everyone	2023-03-09T03:15:09.000Z	en	1633667712332468225	927609590245556224	RT @Liberty2Bfree: @Melinda62909033 Merrick Garland seems to be completely unaware of how Trump &amp; his MAGA Republicans are destroying our D…	['1633667712332468225']	1633667712332468225	[{'type': 'retweeted', 'id': '1633665808735019009'}]	1	0	0	0	0		
733	everyone	2023-03-09T03:15:07.000Z	en	1633667703238959104	1410047890702151685	RT @nkanow: Trump KNEW he lost to Biden &amp; he tried everything he could to fuck things up before he left the WH. He was malicious, vengeful…	['1633667703238959104']	1633667703238959104	[{'type': 'retweeted', 'id': '1633640455295455238'}]	21	0	0	0	0		
734	everyone	2023-03-09T03:15:05.000Z	en	1633667695513092100	3127954166	RT @Antman0528: Ask yourself this question. Why are the Democrats, the media, @Liz_Cheney &amp; @AdamKinzinger working so hard to protect Ray E…	['1633667695513092100']	1633667695513092100	[{'type': 'retweeted', 'id': '1633518559342075920'}]	367	0	0	0	0		
735	everyone	2023-03-09T03:15:04.000Z	en	1633667693332119553	1205501691765936128	RT @wisco_pro: @jeff_swarens @ProjectLincoln curious why one would change out of black bloc, into maga gear, and removing facemasks before…	['1633667693332119553']	1633667693332119553	[{'type': 'retweeted', 'id': '1633600802169167873'}]	3	0	0	0	0		
736	everyone	2023-03-09T03:15:03.000Z	en	1633613040556933121	759179340307243009	"@GovRonDeSantis @AGAshleyMoody Looks like we got another MAGA guy that didn't get the Memo 
RED TSUNAMI  2022 a BUST Governor 
You know WHY?
Women Mothers Fathers Independents 
WOMEN'S RIGHTS
👇👇👇👇
20,000 polled https://t.co/SKn70ybYhM"	['1633667689838178305']	1633667689838178305	[{'type': 'replied_to', 'id': '1633613040556933121'}]	0	0	0	0	3	1058807868	
737	everyone	2023-03-09T03:15:03.000Z	en	1633635097336500224	1519132288520400896	@GreyLady45 @LegendConductrs @AGuyOnTw_tter @thejavawitch @Ilegvm @827js @Lisahudsonchow7 @Steveadams76 @NancyMar2022 @V_Hawtmess1 @JimGagnon6 @bdonesem @InjunJoe2726 @FishermanWords @smrose29 @CoVet_81 @TheRebeluniter @UnionPatriot369 @TJDOGMANR2 BECAUSE THEY ARE TWO FACED RINOs~MAGA~We The People~Followers of Jesus Christ Our Lord &amp; Saviour~American Patriotic Nationalist ~ Donald J Trump ~Marjorie Taylor Greene~ Lauren Boebert ~Kristi Noem ~Mayra Flores~Sen. Marsha Blackburn~ https://t.co/UPAWiKLJJq	['1633667686654935040']	1633667686654935040	[{'type': 'replied_to', 'id': '1633635097336500224'}]	0	0	0	0	0	1587235267340996608	
738	everyone	2023-03-09T03:15:02.000Z	en	1633667685207687169	1343677243189555203	RT @TeaPainUSA: MAGA is the largest terrorist organization on the planet https://t.co/psJqKJO4Zr	['1633667685207687169']	1633667685207687169	[{'type': 'retweeted', 'id': '1615167992551145478'}]	299	0	0	0	0		
739	everyone	2023-03-09T03:15:02.000Z	en	1633654338592858112	3291831056	@cjoneshead Maga: Look at those racks!!	['1633667683513413632']	1633667683513413632	[{'type': 'replied_to', 'id': '1633654338592858112'}]	0	1	1	0	4	119552781	
740	everyone	2023-03-09T03:15:02.000Z	en	1633667682724888578	3011961762	RT @OccupyDemocrats: BREAKING: MAGA Gov. Sarah Huckabee Sanders is set to roll back child labor protections by signing a law to remove the…	['1633667682724888578']	1633667682724888578	[{'type': 'retweeted', 'id': '1633546143337680897'}]	2620	0	0	0	0		
741	everyone	2023-03-09T03:15:01.000Z	en	1633420930314649602	1235806578718081026	@AdeldMeyer @dbongino Mmm. U could be huggn up on that real man- clown...Donnie MAGA MAN Trump! Lol. Think of all the McDonald's you could scarf, together and the election lies you could repeat to each other over n over n over. Heavenly!	['1633667679478317056']	1633667679478317056	[{'type': 'replied_to', 'id': '1633441020749942785'}]	0	0	0	0	6	151805556	
742	everyone	2023-03-09T03:15:00.000Z	en	1633667674294333442	1247231730806816769	RT @OccupyDemocrats: BREAKING: The GOP campaign aide who accused MAGA Republican heavyweight Matt Schlapp of sexual battery comes forward t…	['1633667674294333442']	1633667674294333442	[{'type': 'retweeted', 'id': '1633600197602476033'}]	796	0	0	0	0		
743	everyone	2023-03-09T03:15:00.000Z	en	1633667673824579584	1574096740696920065	"Biden Goes Speechless In Concerning Meeting  #MAGA #TRUMP2024 #Trump

https://t.co/E3661UV0YX"	['1633667673824579584']	1633667673824579584		0	0	0	0	1		
744	everyone	2023-03-09T03:15:00.000Z	en	1633667673098964992	2882271	RT @RonFilipkowski: Part of the reason why he is failing to draw anyone for his events is right-wingers have figured out he has nothing to…	['1633667673098964992']	1633667673098964992	[{'type': 'retweeted', 'id': '1633432287059558402'}]	1894	0	0	0	0		
745	everyone	2023-03-09T03:14:59.000Z	en	1633452510974230529	1151118460665159680	"@CNNSotu @jaketapper @CNN @GovernorVA The people who support and voted for Youngkin and his education policies are the same people who fly these flags all over Virginia.

GLENN YOUNGKIN💀IS A GOP MAGA REPUBLICAN CONSERVATIVE EXTREMIST MONSTER 🤢@GlennYoungkin @GovernorVA
#GlennYoungkinIsAMonster https://t.co/a8tDYyMhrt"	['1633667671504855040']	1633667671504855040	[{'type': 'replied_to', 'id': '1633452510974230529'}]	0	0	0	0	2	17112878	
746	everyone	2023-03-09T03:14:59.000Z	en	1633667669713985536	1629960067008061442	RT @AlaskaPatriot1: Attention all Patriots🌹❤️ @thejavawitch ❤️🌹is closing in on the 15,000 Followers milestone! Let’s unite to give her a l…	['1633667669713985536']	1633667669713985536	[{'type': 'retweeted', 'id': '1633663612685254657'}]	29	0	0	0	0		
747	everyone	2023-03-09T03:14:58.000Z	en	1633667665720909825	1058522506242519041	"RT @Roshan_Rinaldi: MAGA hoaxer Jacob Wohl found to have violated the KKK Act by federal judge 

https://t.co/FhTOzytZ16"	['1633667665720909825']	1633667665720909825	[{'type': 'retweeted', 'id': '1633645741548634112'}]	16	0	0	0	0		
748	everyone	2023-03-09T03:14:58.000Z	en	1633667665297276929	1263244915	RT @leslibless: Here is Antifa changing their clothes into the ‘MAGA look’ on J6! https://t.co/LKI3QzLUQi	['1633667665297276929']	1633667665297276929	[{'type': 'retweeted', 'id': '1633621571205050369'}]	705	0	0	0	0		
749	everyone	2023-03-09T03:14:58.000Z	en	1633667665205272577	104925113	@ByronDonalds | This how real conservatives should respond and proves you are a useless, performative fucking maga cuck. #NotMyGOP https://t.co/yhOPlQqDSW	['1633667665205272577']	1633667665205272577	[{'type': 'quoted', 'id': '1633159977907941412'}]	0	0	0	0	4	96015533	
750	everyone	2023-03-09T03:14:57.000Z	en	1633667663846076420	2506040580	RT @OccupyDemocrats: BREAKING: The GOP campaign aide who accused MAGA Republican heavyweight Matt Schlapp of sexual battery comes forward t…	['1633667663846076420']	1633667663846076420	[{'type': 'retweeted', 'id': '1633600197602476033'}]	796	0	0	0	0		
751	everyone	2023-03-09T03:14:55.000Z	en	1633667654115360770	752264539748589569	RT @OccupyDemocrats: BREAKING: The GOP campaign aide who accused MAGA Republican heavyweight Matt Schlapp of sexual battery comes forward t…	['1633667654115360770']	1633667654115360770	[{'type': 'retweeted', 'id': '1633600197602476033'}]	796	0	0	0	0		
752	everyone	2023-03-09T03:14:54.000Z	en	1633667649379893248	18307913	RT @tedlieu: Dear MAGA Folks: Tucker Carlson thinks you are stupid. He tells you one thing but believes the opposite. He is an actor who ro…	['1633667649379893248']	1633667649379893248	[{'type': 'retweeted', 'id': '1633517809958531072'}]	1382	0	0	0	0		
753	everyone	2023-03-09T03:14:52.000Z	en	1633667641188515840	129940107	RT @RonFilipkowski: Part of the reason why he is failing to draw anyone for his events is right-wingers have figured out he has nothing to…	['1633667641188515840']	1633667641188515840	[{'type': 'retweeted', 'id': '1633432287059558402'}]	1894	0	0	0	0		
754	everyone	2023-03-09T03:14:51.000Z	en	1633667637887549441	474248934	RT @leslibless: Here is Antifa changing their clothes into the ‘MAGA look’ on J6! https://t.co/LKI3QzLUQi	['1633667637887549441']	1633667637887549441	[{'type': 'retweeted', 'id': '1633621571205050369'}]	705	0	0	0	0		
755	everyone	2023-03-09T03:14:48.000Z	en	1633667625250062336	1147954975538106369	RT @GreatGrannyInGA: @Serenityin24 Going back to wks just after J6, the BLM &amp; antifa leaders were filmed in the building, did damage &amp; if y…	['1633667625250062336']	1633667625250062336	[{'type': 'retweeted', 'id': '1633553418206715909'}]	10	0	0	0	0		
756	everyone	2023-03-09T03:14:47.000Z	en	1633667621332590595	1084225971165777920	RT @OccupyDemocrats: BREAKING: The GOP campaign aide who accused MAGA Republican heavyweight Matt Schlapp of sexual battery comes forward t…	['1633667621332590595']	1633667621332590595	[{'type': 'retweeted', 'id': '1633600197602476033'}]	796	0	0	0	0		
757	everyone	2023-03-09T03:14:47.000Z	en	1633667619881402368	385062246	RT @AnthonyResists: Ok Magats .  Can you admit now since Fox and Tucker Admitted what a disaster the last 4 years have been ? #maga #MAGA #…	['1633667619881402368']	1633667619881402368	[{'type': 'retweeted', 'id': '1633624793462489089'}]	26	0	0	0	0		
758	everyone	2023-03-09T03:14:46.000Z	en	1633667615317975040	1271594359306072064	RT @realTuckFrumper: MAGA hoaxer Jacob Wohl found to have violated the KKK Act by federal judge https://t.co/4bdFfhmKTG	['1633667615317975040']	1633667615317975040	[{'type': 'retweeted', 'id': '1633612605129641984'}]	122	0	0	0	0		
759	everyone	2023-03-09T03:14:45.000Z	en	1633667613518864384	1117545887155146753	RT @OccupyDemocrats: BREAKING: Speaker Kevin McCarthy spits in the face of Ukraine's heroic President Zelensky by refusing his invitation t…	['1633667613518864384']	1633667613518864384	[{'type': 'retweeted', 'id': '1633569264488820736'}]	759	0	0	0	0		
760	everyone	2023-03-09T03:14:44.000Z	en	1633666498848858113	1098257709563109377	@MojackMarine MAGA = making attorneys get attorneys.	['1633667606325370882']	1633667606325370882	[{'type': 'replied_to', 'id': '1633666498848858113'}]	0	0	1	0	5	1020662868524511233	
761	everyone	2023-03-09T03:14:40.000Z	en	1633667590991093761	1621513131418845185	RT @LadyConstance8: Here you have it! MAGA and KAG is continuing to steamroll. And justifiably so.…	['1633667590991093761']	1633667590991093761	[{'type': 'retweeted', 'id': '1633508744977055744'}]	60	0	0	0	0		
762	everyone	2023-03-09T03:14:39.000Z	en	1633667586847277056	103518947	RT @TheUSASingers: Tucker Carlson, Donald Trump, &amp; the MAGA cult would like us to believe this is a video of peaceful tourists, and somehow…	['1633667586847277056']	1633667586847277056	[{'type': 'retweeted', 'id': '1633466876268527617'}]	1393	0	0	0	0		
763	everyone	2023-03-09T03:14:39.000Z	en	1633667585446146048	18642569	RT @Antman0528: Ask yourself this question. Why are the Democrats, the media, @Liz_Cheney &amp; @AdamKinzinger working so hard to protect Ray E…	['1633667585446146048']	1633667585446146048	[{'type': 'retweeted', 'id': '1633518559342075920'}]	367	0	0	0	0		
