|reply_settings|id|lang|text|conversation_id|author_id|referenced_tweets|edit_history_tweet_ids|created_at|public_metrics.retweet_count|public_metrics.reply_count|public_metrics.like_count|public_metrics.quote_count|public_metrics.impression_count|in_reply_to_user_id|geo.place_id
880|everyone|1633645750218379265|en|"RT @benwikler: 🚨 RED ALERT: A MAGA PAC just reserved $3.2 million in TV ads for the April 4 Wisconsin Supreme Court race.

For the next two…"|1633645750218379265|19393766|[{'type': 'retweeted', 'id': '1633545031121350656'}]|['1633645750218379265']|2023-03-09T01:47:53.000Z|1299|0|0|0|0||
881|everyone|1633645750063071232|en|RT @OccupyDemocrats: BREAKING: MAGA Gov. Sarah Huckabee Sanders is set to roll back child labor protections by signing a law to remove the…|1633645750063071232|1163891168972873730|[{'type': 'retweeted', 'id': '1633546143337680897'}]|['1633645750063071232']|2023-03-09T01:47:53.000Z|2300|0|0|0|0||
882|everyone|1633645748972822528|en|RT @BlazonDenise: Paul Ryan Says Even MAGA Diehards Believe Trump Can’t Win in 2024 https://t.co/AjPKzxgJHp|1633645748972822528|759149893411758081|[{'type': 'retweeted', 'id': '1633624938656456705'}]|['1633645748972822528']|2023-03-09T01:47:52.000Z|1|0|0|0|0||
883|everyone|1633645748779900929|en|RT @ProjectLincoln: “We also agree with what Fox News’s own attorneys and executives have now repeatedly stressed in multiple courts of law…|1633645748779900929|1244635909|[{'type': 'retweeted', 'id': '1633610944302714881'}]|['1633645748779900929']|2023-03-09T01:47:52.000Z|389|0|0|0|0||
884|everyone|1633645745973673985|en|RT @ShanRussell72: @USSRPressSec @krassenstein Let's put some honesty in your statement. The DOJ found that 80% of the violence &amp; damage wa…|1633645745973673985|938802841136791553|[{'type': 'retweeted', 'id': '1633592550475874311'}]|['1633645745973673985']|2023-03-09T01:47:52.000Z|2|0|0|0|0||
885|everyone|1633645742878277633|en|RT @leslibless: Here is Antifa changing their clothes into the ‘MAGA look’ on J6! https://t.co/LKI3QzLUQi|1633645742878277633|15545136|[{'type': 'retweeted', 'id': '1633621571205050369'}]|['1633645742878277633']|2023-03-09T01:47:51.000Z|499|0|0|0|0||
886|everyone|1633645741548634112|en|"MAGA hoaxer Jacob Wohl found to have violated the KKK Act by federal judge 

https://t.co/FhTOzytZ16"|1633645741548634112|2598999181||['1633645741548634112']|2023-03-09T01:47:51.000Z|7|1|19|1|191||
887|everyone|1633645740458405888|en|RT @OccupyDemocrats: BREAKING: Speaker Kevin McCarthy spits in the face of Ukraine's heroic President Zelensky by refusing his invitation t…|1633645740458405888|1385911716|[{'type': 'retweeted', 'id': '1633569264488820736'}]|['1633645740458405888']|2023-03-09T01:47:50.000Z|670|0|0|0|0||
888|everyone|1633645735219539970|en|"@atrupar @RandPaul is nothing but a quack. I ask any #maga on here if they would trust his ""medical advice"" if their child, or any loved one were laying, dying in a hospital bed, from a deadly virus."|1633642480259461121|1601028203593834496|[{'type': 'replied_to', 'id': '1633642480259461121'}]|['1633645735219539970']|2023-03-09T01:47:49.000Z|0|0|0|0|2|288277167|
889|everyone|1633645734296707074|en|RT @BillyM2k: @WatcherGuru seems like biden can say whatever he wants right now and make claims that “maga wants to take away your medicare…|1633645734296707074|713174998576312321|[{'type': 'retweeted', 'id': '1633634932894625792'}]|['1633645734296707074']|2023-03-09T01:47:49.000Z|26|0|0|0|0||
890|everyone|1633645727237951489|en|RT @TNeliton: @cajunsoulfire74 @3cb9882c032b43e @MikeLaurence8 @EyeGloArts @hangthepedos @EveTweets @TerrisRenfro Reminds me of that sign o…|1633645727237951489|1597719163740377088|[{'type': 'retweeted', 'id': '920820671973699585'}]|['1633645727237951489']|2023-03-09T01:47:47.000Z|82|0|0|0|0||
891|everyone|1633645723647352833|en|RT @GabiNga1: @keith0sta @827js @1mir_r @45tf5 @Ilegvm @Tex_2A @MNS__5 @dvicers @BFes56 @45KAG1 @LEEak23 @Bree1914 @indygri @earth_fl @Iken…|1633645723647352833|1522858263741620226|[{'type': 'retweeted', 'id': '1633505762881282055'}]|['1633645723647352833']|2023-03-09T01:47:46.000Z|106|0|0|0|0||
892|everyone|1633645719604326400|en|RT @Antman0528: Ask yourself this question. Why are the Democrats, the media, @Liz_Cheney &amp; @AdamKinzinger working so hard to protect Ray E…|1633645719604326400|1343672827153682437|[{'type': 'retweeted', 'id': '1633518559342075920'}]|['1633645719604326400']|2023-03-09T01:47:45.000Z|315|0|0|0|0||
893|everyone|1633645710720790528|en|RT @GingerB73013957: #Leftist &amp; #RINO’s called JAn 6th worse than 9/11. Thousands DID NOT die &amp; of the 1’s that did they were UnArmed Trump…|1633645710720790528|1595573846307995648|[{'type': 'retweeted', 'id': '1633335453985263619'}]|['1633645710720790528']|2023-03-09T01:47:43.000Z|64|0|0|0|0||
894|everyone|1633645708661125122|en|RT @leslibless: Here is Antifa changing their clothes into the ‘MAGA look’ on J6! https://t.co/LKI3QzLUQi|1633645708661125122|1162608987579330560|[{'type': 'retweeted', 'id': '1633621571205050369'}]|['1633645708661125122']|2023-03-09T01:47:43.000Z|499|0|0|0|0||
895|everyone|1633645708430524417|en|RT @OccupyDemocrats: BREAKING: The GOP campaign aide who accused MAGA Republican heavyweight Matt Schlapp of sexual battery comes forward t…|1633645708430524417|1178327817098027011|[{'type': 'retweeted', 'id': '1633600197602476033'}]|['1633645708430524417']|2023-03-09T01:47:43.000Z|596|0|0|0|0||
896|everyone|1633645704739532800|en|@tedlieu Clearly you don’t know MAGA. They don’t like Fox either.|1633517809958531072|1594092536032804865|[{'type': 'replied_to', 'id': '1633517809958531072'}]|['1633645704739532800']|2023-03-09T01:47:42.000Z|0|0|0|0|1|21059255|
897|everyone|1633645704236380161|en|@MarioZelda64 @JamesBr73684464 @FreeRuralCO @PontiMike @ericareport Yes I think you’re right. I put all the MAGA types in the same category. They will never admit Trump did anything wrong. To them he’s a perfect human. Trump could crap on their couch and they would thank him and store it as a trophy.|1629559583508426753|328163765|[{'type': 'replied_to', 'id': '1633643651262820353'}]|['1633645704236380161']|2023-03-09T01:47:42.000Z|0|0|0|0|2|755688480|
898|everyone|1633645702759809024|en|"RT @ndngrl69: @NickAdamsinUSA Alpha ULTRA MAGA whiny babies having been crying since the 80s. 
Must be generational hillbilly style. https:…"|1633645702759809024|1894103203|[{'type': 'retweeted', 'id': '1633615250862866434'}]|['1633645702759809024']|2023-03-09T01:47:41.000Z|4|0|0|0|0||
899|everyone|1633645700255739907|en|@kayleighmcenany Kayleigh- congrats- just stay away from any intelligent discourse on politics- being a MAGA is un Christian in so many ways.|1633294085594271745|2984314570|[{'type': 'replied_to', 'id': '1633294085594271745'}]|['1633645700255739907']|2023-03-09T01:47:41.000Z|0|0|0|0|1|259001548|
900|everyone|1633645695076024321|en|@atensnut .#MAGA = Manipulating America’s Gullible A**holes https://t.co/3ZME5sO97V|1633488451097034756|741897483853303808|[{'type': 'replied_to', 'id': '1633488451097034756'}]|['1633645695076024321']|2023-03-09T01:47:40.000Z|0|0|0|0|2|22677397|
901|everyone|1633645692211318785|en|"@jrmikey80 @ChuckCallesto They weren't wearing black block you half-wit. They dressed in ""MAGA"" gear. Try to keep up."|1633534860747759630|1588049064351780864|[{'type': 'replied_to', 'id': '1633537856479059980'}]|['1633645692211318785']|2023-03-09T01:47:39.000Z|0|0|0|0|1|21973156|
902|everyone|1633645691862937602|en|RT @SenateBudget: If MAGA Republicans leveled with the American people about what they’re really up to, they’d be sent home in a heartbeat.…|1633645691862937602|782041770511052801|[{'type': 'retweeted', 'id': '1633521712431079430'}]|['1633645691862937602']|2023-03-09T01:47:39.000Z|188|0|0|0|0||
903|everyone|1633645688650342400|en|"RT @mazemoore: Footage from DC on the day of Trump's inauguration.

This happened all around the country. For four years.

Remember this wh…"|1633645688650342400|1590001047300460544|[{'type': 'retweeted', 'id': '1565487030100000768'}]|['1633645688650342400']|2023-03-09T01:47:38.000Z|17888|0|0|0|0||
904|everyone|1633645688566214658|en|@PhillyBoo916187 @TuckerCarlson I’m not upset. I’m just saddened that a # of my fellow citizens, on a near daily basis these days, feeds on senseless lies perpetuated by FoxNews &amp; a few MAGA politicians all designed to stoke rage so they vote these destructive people in.|1633580650153295875|20159497|[{'type': 'replied_to', 'id': '1633644535116095488'}]|['1633645688566214658']|2023-03-09T01:47:38.000Z|0|1|0|0|8|1347324758111657984|
905|everyone|1633645680701865985|en|RT @OccupyDemocrats: If you’re impressed that the GOP campaign aide who accused MAGA heavyweight Matt Schlapp of sexual battery just came f…|1633645680701865985|2480083422|[{'type': 'retweeted', 'id': '1633603480903626752'}]|['1633645680701865985']|2023-03-09T01:47:36.000Z|41|0|0|0|0||
906|everyone|1633645678881566723|en|RT @ZaleskiLuke: @DineshDSouza Current MAGA position on this is it never happened, was incited by the FBI, Nancy did it, the insurrectionis…|1633645678881566723|34977447|[{'type': 'retweeted', 'id': '1633467554277756928'}]|['1633645678881566723']|2023-03-09T01:47:36.000Z|56|0|0|0|0||
907|everyone|1633645676348444673|en|RT @Kathy17867025: @ReallyAmerican1 @Giannoulias This is so awesome! We HAVE to push back on MAGA extremism at every turn-every day!!!! Hop…|1633645676348444673|1059077144|[{'type': 'retweeted', 'id': '1633626282599632897'}]|['1633645676348444673']|2023-03-09T01:47:35.000Z|6|0|0|0|0||
908|everyone|1633645675148902400|en|RT @leslibless: Here is Antifa changing their clothes into the ‘MAGA look’ on J6! https://t.co/LKI3QzLUQi|1633645675148902400|766289654391906304|[{'type': 'retweeted', 'id': '1633621571205050369'}]|['1633645675148902400']|2023-03-09T01:47:35.000Z|499|0|0|0|0||
909|everyone|1633645668345737217|en|"RT @benwikler: 🚨 RED ALERT: A MAGA PAC just reserved $3.2 million in TV ads for the April 4 Wisconsin Supreme Court race.

For the next two…"|1633645668345737217|59028461|[{'type': 'retweeted', 'id': '1633545031121350656'}]|['1633645668345737217']|2023-03-09T01:47:33.000Z|1299|0|0|0|0||
910|everyone|1633645665908584448|en|RT @StormyBotK: You are just foul @Liz_Chaney. You got spanked big time in your election, that should have been your hint, that NO ONE want…|1633645665908584448|1603956058959011841|[{'type': 'retweeted', 'id': '1633560491107962880'}]|['1633645665908584448']|2023-03-09T01:47:33.000Z|149|0|0|0|0||
911|everyone|1633645659357163521|en|RT @Safelanding: Mitch McConnell's Fox News Denouncement Sends MAGA Into Meltdown https://t.co/y79sHok26B|1633645659357163521|32687550|[{'type': 'retweeted', 'id': '1633553821120225280'}]|['1633645659357163521']|2023-03-09T01:47:31.000Z|6|0|0|0|0||
912|everyone|1633645658220691456|en|RT @ElizabethAnnL16: How in the hell would you know what the cartel's revenue is, unless you are connected with them, and it's Americans bu…|1633645658220691456|1009643754934788097|[{'type': 'retweeted', 'id': '1633601400868581376'}]|['1633645658220691456']|2023-03-09T01:47:31.000Z|13|0|0|0|0||
913|everyone|1633645658098786305|en|RT @tedlieu: Dear MAGA Folks: Tucker Carlson thinks you are stupid. He tells you one thing but believes the opposite. He is an actor who ro…|1633645658098786305|1074224533631090688|[{'type': 'retweeted', 'id': '1633517809958531072'}]|['1633645658098786305']|2023-03-09T01:47:31.000Z|1337|0|0|0|0||
914|everyone|1633645651308183561|en|"@mpukita @TuckerCarlson Imagine how stupid you need to be to consider yourself MAGA and still lick this guys Trump hating balls. 

You clowns are just as pathetic as Tucker thinks you are."|1633636946227412993|1267636421462024196|[{'type': 'replied_to', 'id': '1633636946227412993'}]|['1633645651308183561']|2023-03-09T01:47:29.000Z|0|0|0|0|11|15659178|
915|everyone|1633645647302721542|en|@CryptidPolitics If Ron turns his back on MAGA now, he will never get their support in 2028. Not a good idea for Ron. I like him as our Governor in FL. Trump 2024!🇺🇸|1633567422103044097|1585982046312316930|[{'type': 'replied_to', 'id': '1633567422103044097'}]|['1633645647302721542']|2023-03-09T01:47:28.000Z|0|0|0|0|5|1481780764609941508|
916|everyone|1633645645788590082|en|RT @JonahTillman6: In 4 weeks, WI has a chance to flip their Supreme Court from right-wing to progressive. But a super PAC just dumped $3.2…|1633645645788590082|3906049452|[{'type': 'retweeted', 'id': '1633552326181941248'}]|['1633645645788590082']|2023-03-09T01:47:28.000Z|113|0|0|0|0||
917|everyone|1633645643972395009|en|RT @OccupyDemocrats: BREAKING: MAGA Gov. Sarah Huckabee Sanders is set to roll back child labor protections by signing a law to remove the…|1633645643972395009|187780598|[{'type': 'retweeted', 'id': '1633546143337680897'}]|['1633645643972395009']|2023-03-09T01:47:27.000Z|2300|0|0|0|0||
918|everyone|1633645637853151232|en|@tedcruz How ever low maga/gop/fox go you love to go lower . You’re debased.|1633554559204204546|16014304|[{'type': 'replied_to', 'id': '1633554559204204546'}]|['1633645637853151232']|2023-03-09T01:47:26.000Z|0|0|0|0|2|23022687|
919|everyone|1633645633046466561|en|RT @tompayer1: @TommasinaResist @aleshadalin Hitler supporters were better dressed than the MAGA's are.  The only difference?|1633645633046466561|1252324904|[{'type': 'retweeted', 'id': '1633135257527410688'}]|['1633645633046466561']|2023-03-09T01:47:25.000Z|2|0|0|0|0||
920|everyone|1633645632098299906|en|RT @greg_price11: After nobody responded to his calls to evacuate the Senate on J6, Tarik Johnson was fired for being pictured in a MAGA ha…|1633645632098299906|1357155557443067906|[{'type': 'retweeted', 'id': '1633280727016939520'}]|['1633645632098299906']|2023-03-09T01:47:25.000Z|2619|0|0|0|0||
921|everyone|1633645628424069120|en|Is McCarthy afraid of offending Putin, or Trump, Putin's best friend and puppet? Why does he decline President Zelensky's invitation to visit Ukraine as the US House Speaker? Maybe he fears his MAGA insurrectionists,his foxnews lordships, Putin's genocide? https://t.co/kTAN8SEXTy|1633645628424069120|230084893||['1633645628424069120']|2023-03-09T01:47:24.000Z|0|0|0|0|31||
922|everyone|1633645628101369857|en|RT @OccupyDemocrats: BREAKING: The GOP campaign aide who accused MAGA Republican heavyweight Matt Schlapp of sexual battery comes forward t…|1633645628101369857|151561631|[{'type': 'retweeted', 'id': '1633600197602476033'}]|['1633645628101369857']|2023-03-09T01:47:24.000Z|596|0|0|0|0||
923|everyone|1633645623726555137|en|@JamesMac064 @elonmusk @Jim_Jordan @ShellenbergerMD lol,  ultra maga.  that term only exist bc biased liberal media says it,   then adopted as a joke by normal people.|1633227556689264641|400794357|[{'type': 'replied_to', 'id': '1633242257091338243'}]|['1633645623726555137']|2023-03-09T01:47:23.000Z|0|0|0|0|1|3486825614|
924|everyone|1633645619956056064|en|"Sure. Senate MAGA GOP ignored undisputed evidence twice refusing to convict Trump. Now House MAGA GOP wants to run bogus “investigation” in a desperate try to save his bacon.

It’s crystal-clear. The MAGA GOP is in full-on traitor mode in order to sink our democratic republic."|1633642935190437889|1125544244578402306|[{'type': 'replied_to', 'id': '1633642935190437889'}]|['1633645619956056064']|2023-03-09T01:47:22.000Z|0|0|0|0|6|1125544244578402306|
925|everyone|1633645615241388032|en|RT @leslibless: Here is Antifa changing their clothes into the ‘MAGA look’ on J6! https://t.co/LKI3QzLUQi|1633645615241388032|1518742073960280064|[{'type': 'retweeted', 'id': '1633621571205050369'}]|['1633645615241388032']|2023-03-09T01:47:20.000Z|499|0|0|0|0||
926|everyone|1633645614864154625|en|"This

#maga https://t.co/jmdm56Wru9"|1633645614864154625|1167463046437978112|[{'type': 'quoted', 'id': '1633156984949346304'}]|['1633645614864154625']|2023-03-09T01:47:20.000Z|0|0|0|0|10||
927|everyone|1633645614822039560|en|"RT @OccupyDemocrats: BREAKING: Former GOP Rep. Liz Cheney says ""bring it on"" to rumors that MAGA Republicans plan to launch their own inves…"|1633645614822039560|893585972071469056|[{'type': 'retweeted', 'id': '1633575645581307904'}]|['1633645614822039560']|2023-03-09T01:47:20.000Z|769|0|0|0|0||
928|everyone|1633645614507384834|en|RT @lyndastraffin: January 6th domestic terrorists have slipped through the hands of law enforcement. I’d be looking at MAGA FBI and The Ho…|1633645614507384834|710149695889231872|[{'type': 'retweeted', 'id': '1633596486301761537'}]|['1633645614507384834']|2023-03-09T01:47:20.000Z|58|0|0|0|0||
