	conversation_id	lang	reply_settings	created_at	text	author_id	referenced_tweets	id	edit_history_tweet_ids	public_metrics.retweet_count	public_metrics.reply_count	public_metrics.like_count	public_metrics.quote_count	public_metrics.impression_count	in_reply_to_user_id	geo.place_id	withheld.copyright	withheld.country_codes
83	1633859781218689028	en	everyone	2023-03-09T15:58:22.000Z	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	1559557261617422338	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633859781218689028	['1633859781218689028']	9130	0	0	0	0				
84	1633856840865030145	en	everyone	2023-03-09T15:46:41.000Z	RT @Alexalcala0: Yo which one is @DavidSpade and which one is @danacarvey ??#ChrisRockLive	1578381451841740801	[{'type': 'retweeted', 'id': '1632233438169251843'}]	1633856840865030145	['1633856840865030145']	1	0	0	0	0				
85	1633856454435262465	en	everyone	2023-03-09T15:45:08.000Z	"RT @ProFate6: Chelsea update on our last weekend win,  with chelseascenes  
 #LaliStarPlusLive #ChrisRockLive #shugatiti #JENLISA #BLACKPIN…"	1575304761766645763	[{'type': 'retweeted', 'id': '1632269011713941506'}]	1633856454435262465	['1633856454435262465']	1	0	0	0	0				
86	1633854862680104962	en	everyone	2023-03-09T15:38:49.000Z	Oh Jada is a hoe ass bitch!!! #ChrisRockLive	1357913221898862592		1633854862680104962	['1633854862680104962']	0	0	0	0	17		002e24c6736f069d		
87	1633852198848434176	en	everyone	2023-03-09T15:28:14.000Z	Michael Jackson’s nephew thanks Will Smith for slapping Chris Rock: Michael Jackson’s nephew has thanked Will Smith for slapping Chris Rock #ChrisRockLive @chrisrock at the 2022 Oscars. Taj Jackson criticised the… https://t.co/UOhLI3xfUN #Influencers #chrisrock #michaeljackson	879501608744357888		1633852198848434176	['1633852198848434176']	0	0	0	0	2				
88	1633848825172447232	en	everyone	2023-03-09T15:14:50.000Z	RT @RadioRahimTV: After Party STILL 🥶🤣😂 #ChrisRockLive  #SelectiveOutrage https://t.co/xP5QM4zAg5	764846581	[{'type': 'retweeted', 'id': '1632265342843072516'}]	1633848825172447232	['1633848825172447232']	34	0	0	0	0				
89	1633848376276951041	en	everyone	2023-03-09T15:13:02.000Z	The only thing I didn't like about the @chrisrock special was the micheal Jackson jokes. It's old. And he was an innocent man. Stop with it. #ChrisRock #ChrisRockLive #Netflix	1443251604371775497		1633848376276951041	['1633848376276951041']	0	0	0	0	18				
90	1633848253933568000	en	everyone	2023-03-09T15:12:33.000Z	"RT @wanderlust_pure: Switzerland 🇨🇭
#lockdownfiles #Switzerland #มีนานี้จะโอบกอดบิว #ChrisRockLive https://t.co/2TwiHPXHKr"	48308570	[{'type': 'retweeted', 'id': '1632367278351343621'}]	1633848253933568000	['1633848253933568000']	31	0	0	0	0				
91	1632751833629224960	en	everyone	2023-03-09T15:12:06.000Z	@awesome_beloved @2TRILLION I pray All involved find Peace 🙏 🤲.  And continue in the light of love.  #ChrisRockLive	27241963	[{'type': 'replied_to', 'id': '1633822872790618112'}]	1633848140146122752	['1633848140146122752']	0	0	0	0	4	3243435535			
92	1633847134997864449	en	everyone	2023-03-09T15:08:07.000Z	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	764846581	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633847134997864449	['1633847134997864449']	9130	0	0	0	0				
93	1633847050310938627	en	everyone	2023-03-09T15:07:46.000Z	"RT @netflix: #ChrisRockLive TONIGHT at 10pm ET/ 7pm PT. 
Don’t miss what Chris Rock will say in the first comedy special to stream LIVE on…"	3146748780	[{'type': 'retweeted', 'id': '1631421624359739393'}]	1633847050310938627	['1633847050310938627']	2718	0	0	0	0				
94	1633844731578048516	en	everyone	2023-03-09T14:58:34.000Z	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	3080507348	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633844731578048516	['1633844731578048516']	9130	0	0	0	0				
95	1633843149117480963	en	everyone	2023-03-09T14:52:16.000Z	"RT @SakuraayumiM: Imam Mahdi? Fake or a liar... Allah knows the best.
#โฟร์ทณัฐวรรธน์ #صباح_الخير_والسعاده #فلسطين #شكراً_لمعاوية_الرواحي #…"	1627986475550900236	[{'type': 'retweeted', 'id': '1632676802404696067'}]	1633843149117480963	['1633843149117480963']	48	0	0	0	0				
96	1633842676838842371	en	everyone	2023-03-09T14:50:24.000Z	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	222853800	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633842676838842371	['1633842676838842371']	9130	0	0	0	0				
97	1633842088692576258	en	everyone	2023-03-09T14:48:03.000Z	"RT @SakuraayumiM: Imam Mahdi? Fake or a liar... Allah knows the best.
#โฟร์ทณัฐวรรธน์ #صباح_الخير_والسعاده #فلسطين #شكراً_لمعاوية_الرواحي #…"	1627324000316674049	[{'type': 'retweeted', 'id': '1632676802404696067'}]	1633842088692576258	['1633842088692576258']	48	0	0	0	0				
98	1633841909742571521	en	everyone	2023-03-09T14:47:21.000Z	"RT @NetflixIsAJoke: Less than 24 hours: @ChrisRock: Selective Outrage
Netflix’s First Live Global Event #ChrisRockLive https://t.co/fpfeqTj…"	519117479	[{'type': 'retweeted', 'id': '1631851960268734466'}]	1633841909742571521	['1633841909742571521']	203	0	0	0	0				
99	1633841521970778117	en	everyone	2023-03-09T14:45:48.000Z	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	314282544	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633841521970778117	['1633841521970778117']	9130	0	0	0	0				
100	1633841278961217538	en	everyone	2023-03-09T14:44:50.000Z	RT @1_ofakindnocap: Chris Rock: “we all been cheated on.. but we never had the person who cheated on us interview us on tv… I sucked his -…	1405213105735421954	[{'type': 'retweeted', 'id': '1632283297588948995'}]	1633841278961217538	['1633841278961217538']	616	0	0	0	0				
101	1633840423151239174	en	everyone	2023-03-09T14:41:26.000Z	"RT @netflix: #ChrisRockLive TONIGHT at 10pm ET/ 7pm PT. 
Don’t miss what Chris Rock will say in the first comedy special to stream LIVE on…"	1445095980173516805	[{'type': 'retweeted', 'id': '1631421624359739393'}]	1633840423151239174	['1633840423151239174']	2718	0	0	0	0				
102	1633839432813150208	en	everyone	2023-03-09T14:37:30.000Z	"RT @pmxxdudembmx: @coingecko Dude burns 1 billion coins a day 
It's on https://t.co/kz4O9vjx9N was listed 23 may 2022 in the mist of a cryp…"	1633837647218249728	[{'type': 'retweeted', 'id': '1632296929441857536'}]	1633839432813150208	['1633839432813150208']	16	0	0	0	0				
103	1633838183363526656	en	everyone	2023-03-09T14:32:32.000Z	"Witness the UEFA Europa League clash between #Roma v Real #Sociedad on Joyful IPTV.

#god #paologuerrero #pause #minimidicasualmaxi #indvsaus #beautyofanimals #ustax #boo #allyinvest #woking #kamaraj #cryptonews #chrisrocklive #pursuit https://t.co/y5LW0H5aJJ"	1003752992171024386		1633838183363526656	['1633838183363526656']	0	0	3	0	130				
104	1633836358300229633	en	everyone	2023-03-09T14:25:17.000Z	"Now if Will Smith Smittacks TF outta you again 🤫🤷🏾‍♂️ Chris Rock calls Jada Pinkett a B!+€h?! 😳 https://t.co/q9Yk8o49Ah via @YouTube

#WillSmith #ChrisRock #ChrisRockLive #jadapinkett #trendingnow #trending #disrespect #comedy"	825551410280427520		1633836358300229633	['1633836358300229633']	0	0	1	0	29				
105	1633834788443553795	en	everyone	2023-03-09T14:19:03.000Z	RT @OlubodunChase: Good deal. V. Clean 2010 Toyota Venza. A year and half use. Fullest option with panoramic. Toks standard. Nothing to fix…	1562093552103895040	[{'type': 'retweeted', 'id': '1633724591007846402'}]	1633834788443553795	['1633834788443553795']	5	0	0	0	0				
106	1633834395059773442	en	everyone	2023-03-09T14:17:29.000Z	RT @1_ofakindnocap: Chris Rock: “we all been cheated on.. but we never had the person who cheated on us interview us on tv… I sucked his -…	1556105131560562689	[{'type': 'retweeted', 'id': '1632283297588948995'}]	1633834395059773442	['1633834395059773442']	616	0	0	0	0				
107	1633833740500897793	en	everyone	2023-03-09T14:14:53.000Z	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	937191590	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633833740500897793	['1633833740500897793']	9130	0	0	0	0				
108	1633833492110020608	en	everyone	2023-03-09T14:13:54.000Z	"RT @MDNnewss: Chris Rock finally goes off on Will Smith.

#ChrisRock #ChrisRockLive https://t.co/67HXVCPzQD"	844680791779086336	[{'type': 'retweeted', 'id': '1632312271203385344'}]	1633833492110020608	['1633833492110020608']	255	0	0	0	0				
109	1633832054847836162	en	everyone	2023-03-09T14:08:11.000Z	"RT @thee_prof1: Are you trying to apply for a job right now? 

Our letter-writing service can get your foot  inside that interview room , b…"	1422845249999736836	[{'type': 'retweeted', 'id': '1633817263718506498'}]	1633832054847836162	['1633832054847836162']	1	0	0	0	0				
110	1633830879675158528	en	everyone	2023-03-09T14:03:31.000Z	"RT @solars_place: We are not only good in what we do, we also love to do it❤️✨.

For more details, click on the link in my bio to send a DM…"	1299658117375037440	[{'type': 'retweeted', 'id': '1632722932991401984'}]	1633830879675158528	['1633830879675158528']	2	0	0	0	0				
111	1633830406561882114	en	everyone	2023-03-09T14:01:38.000Z	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	991735374337757184	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633830406561882114	['1633830406561882114']	9130	0	0	0	0				
112	1633829409928130560	en	everyone	2023-03-09T13:57:41.000Z	RT @1_ofakindnocap: Chris Rock: “we all been cheated on.. but we never had the person who cheated on us interview us on tv… I sucked his -…	94232184	[{'type': 'retweeted', 'id': '1632283297588948995'}]	1633829409928130560	['1633829409928130560']	616	0	0	0	0				
113	1633827539260174342	en	everyone	2023-03-09T13:50:15.000Z	RT @1_ofakindnocap: Chris Rock: “we all been cheated on.. but we never had the person who cheated on us interview us on tv… I sucked his -…	1406136228244688898	[{'type': 'retweeted', 'id': '1632283297588948995'}]	1633827539260174342	['1633827539260174342']	616	0	0	0	0				
114	1633825877053063169	en	everyone	2023-03-09T13:43:38.000Z	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	553506557	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633825877053063169	['1633825877053063169']	9130	0	0	0	0				
115	1633825718370189313	en	everyone	2023-03-09T13:43:00.000Z	RT @1_ofakindnocap: Chris Rock: “we all been cheated on.. but we never had the person who cheated on us interview us on tv… I sucked his -…	553506557	[{'type': 'retweeted', 'id': '1632283297588948995'}]	1633825718370189313	['1633825718370189313']	616	0	0	0	0				
116	1633824979069333504	en	everyone	2023-03-09T13:40:04.000Z	RT @1_ofakindnocap: Chris Rock: “we all been cheated on.. but we never had the person who cheated on us interview us on tv… I sucked his -…	1617641835580497920	[{'type': 'retweeted', 'id': '1632283297588948995'}]	1633824979069333504	['1633824979069333504']	616	0	0	0	0				
117	1633822147217969152	en	everyone	2023-03-09T13:28:49.000Z	"Dm now if you want to #recover your money from these platforms #youpars
#GKM #KGQ #Snbiex #snbiexcoin
#BTC
#GALA #RHOP #icoin
#MardiGras
#MZDAO相互フォロー1万人チャレンジ
#MZDAO #BTS #Binance  #BabyDogeCoin #BTS交換 #ChrisRockLive  #Coinbase #CoinMarketCap #Bitcoin #amzdoge"	1626181012425146368		1633822147217969152	['1633822147217969152']	0	0	0	0	13				
118	1633822117434208257	en	everyone	2023-03-09T13:28:42.000Z	RT @OlubodunChase: Good deal. V. Clean 2010 Toyota Venza. A year and half use. Fullest option with panoramic. Toks standard. Nothing to fix…	1542876429003669504	[{'type': 'retweeted', 'id': '1633724591007846402'}]	1633822117434208257	['1633822117434208257']	5	0	0	0	0				
119	1633818618906517507	en	everyone	2023-03-09T13:14:48.000Z	"RT @BintEMu64965092: No nabe No rasool will come after our holy prophet  Muhammad ص
#SearchTheTruth
#IslamabadPolice
#pinde
#ChrisRockLive…"	1624475223654268928	[{'type': 'retweeted', 'id': '1632627636529688576'}]	1633818618906517507	['1633818618906517507']	14	0	0	0	0				
120	1633817263718506498	en	everyone	2023-03-09T13:09:25.000Z	"Are you trying to apply for a job right now? 

Our letter-writing service can get your foot  inside that interview room , beautifully presented in front of the interviewer.

#portland #oregon #resume #coverletter #CV #jobapplication #RomaJuventus #ChrisRockLive    #BaddiesWest https://t.co/uZakVpXKNa"	1422845249999736836		1633817263718506498	['1633817263718506498']	1	0	0	0	3				
121	1633817015038230528	en	everyone	2023-03-09T13:08:25.000Z	"RT @RobotAfro: I hope #WillSmith takes his apology back &amp; goes in on #ChrisRock 

How are you almost 60, and still a, #NWord vomiting minst…"	472443253	[{'type': 'retweeted', 'id': '1633609610757120001'}]	1633817015038230528	['1633817015038230528']	1	0	0	0	0				
122	1633816620542951424	en	everyone	2023-03-09T13:06:51.000Z	"Send a message if you want to #recover your money from these platforms #youpars
#GKM #KGQ #Snbiex #snbiexcoin 
#GALA #RHOP #icoin
#MardiGras
#MZDAO相互フォロー1万人チャレンジ
#MZDAO #BTS #Binance  #BabyDogeCoin #BTS交換 #ChrisRockLive  #Coinbase #CoinMarketCap #Bitcoin"	1573164974050086913		1633816620542951424	['1633816620542951424']	0	0	0	0	6				
123	1633813500559761410	en	everyone	2023-03-09T13:03:46.000Z	@HollyBriden I’m sure @jarvisdeberry must be trying to slurp a favor from Will Smith because the #ChrisRockLive  special was FUCKING BRILLIANT!!!!	1516056766341124107	[{'type': 'replied_to', 'id': '1633813889019412480'}]	1633815844600856579	['1633815844600856579']	0	0	0	0	33	3257368988			
124	1633814085342052352	en	everyone	2023-03-09T12:56:47.000Z	People that are upset over #ChrisRockSelectiveOutrage are the people that didn’t watch it or the people that just wanted to hate. I’m not a fan but this was good. He speaks of race, colorism, sexism, abuse, discrimination, politics and more #ChrisRockLive	277731566		1633814085342052352	['1633814085342052352']	0	0	0	0	9				
125	1633807807609819136	en	everyone	2023-03-09T12:31:50.000Z	RT @RikiRachtman: watched @chrisrock last night .The last 10 min.were golden. The ultimate mic drop. You could tell he had let  #$% build u…	2383751126	[{'type': 'retweeted', 'id': '1632464365893955584'}]	1633807807609819136	['1633807807609819136']	5	0	0	0	0				
126	1633804975632711681	en	everyone	2023-03-09T12:20:35.000Z	"RT @pmxxdudembmx: @coingecko Dude burns 1 billion coins a day 
It's on https://t.co/kz4O9vjx9N was listed 23 may 2022 in the mist of a cryp…"	1633803119535562752	[{'type': 'retweeted', 'id': '1632296929441857536'}]	1633804975632711681	['1633804975632711681']	16	0	0	0	0				
127	1633802266825175042	en	everyone	2023-03-09T12:09:49.000Z	RT @1_ofakindnocap: Chris Rock: “we all been cheated on.. but we never had the person who cheated on us interview us on tv… I sucked his -…	1537735580678819841	[{'type': 'retweeted', 'id': '1632283297588948995'}]	1633802266825175042	['1633802266825175042']	616	0	0	0	0				
128	1633800096088305665	en	everyone	2023-03-09T12:01:12.000Z	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	1592269136142409728	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633800096088305665	['1633800096088305665']	9130	0	0	0	0				
129	1633798372804145159	en	everyone	2023-03-09T11:54:21.000Z	RT @netflix: Don’t miss what Chris Rock will say in his LIVE Netflix special. ❤️ this tweet for a reminder when Selective Outrage premieres…	64103284	[{'type': 'retweeted', 'id': '1629185418980741120'}]	1633798372804145159	['1633798372804145159']	3516	0	0	0	0				
130	1633798009380130816	en	everyone	2023-03-09T11:52:54.000Z	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	153563725	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633798009380130816	['1633798009380130816']	9130	0	0	0	0				
131	1633797378065981442	en	everyone	2023-03-09T11:50:24.000Z	RT @1_ofakindnocap: Chris Rock: “we all been cheated on.. but we never had the person who cheated on us interview us on tv… I sucked his -…	47338214	[{'type': 'retweeted', 'id': '1632283297588948995'}]	1633797378065981442	['1633797378065981442']	616	0	0	0	0				
