	id	conversation_id	text	edit_history_tweet_ids	reply_settings	author_id	lang	referenced_tweets	created_at	public_metrics.retweet_count	public_metrics.reply_count	public_metrics.like_count	public_metrics.quote_count	public_metrics.impression_count	in_reply_to_user_id	withheld.copyright	withheld.country_codes	geo.place_id
85	1633877306711375873	1633877306711375873	RT @mtaibbi: 7.  In some cases, state reports didn’t even assert misinformation. Here, a list of YouTube videos is flagged for “anti-Ukrain…	['1633877306711375873']	everyone	26639434	en	[{'type': 'retweeted', 'id': '1633830026247569416'}]	2023-03-09T17:08:00.000Z	1188	0	0	0	0				
86	1633877306644242433	1633877306644242433	RT @VviewSsonicMair: Ukraine is a terrorist state. Fuck Biden for supporting this.	['1633877306644242433']	everyone	1540140282796093443	en	[{'type': 'retweeted', 'id': '1633522540437196800'}]	2023-03-09T17:08:00.000Z	132	0	0	0	0				
87	1633877306220625922	1633870146409476096	@Pim180Huberts Leaving out Russia despite having Koltsov&amp;Kadochnikov is a no brainer in current circumstances. But including Ukraine just to have them seems a bit unfair	['1633877306220625922']	everyone	989047938587471872	en	[{'type': 'replied_to', 'id': '1633870146409476096'}]	2023-03-09T17:08:00.000Z	0	1	0	0	0	780489092719075328			
88	1633877305553719302	1633877305553719302	Battle lines are drawn on the ECB governing council, as the quiet period kicks in ahead of the March 16 decision Plus, ammunition for Ukraine, carbon capture on Denmark's seabed &amp; a regulatory push from TikTok Read more in today's Brussels Edition https://t.co/unu4Xgbj2b	['1633877305553719302']	everyone	1593465585807106048	en	[{'type': 'quoted', 'id': '1633828766299594752'}]	2023-03-09T17:08:00.000Z	0	0	0	0	0				
89	1633877304446443521	1633877304446443521	RT @McFaul: How can anyone claim with certainty that Putin will use a nuclear weapon if he starts to lose even further in Ukraine? What evi…	['1633877304446443521']	everyone	1503983593370042369	en	[{'type': 'retweeted', 'id': '1633873542088630272'}]	2023-03-09T17:08:00.000Z	22	0	0	0	0				
90	1633877304333176834	1633877304333176834	RT @SonjaEnde: What?! 😳 Ursula von der Leyen just said to Trudeau that Canada has been training Ukrainian soldiers since 2015?! 😱 This show…	['1633877304333176834']	everyone	700796317409288193	en	[{'type': 'retweeted', 'id': '1633765565666828290'}]	2023-03-09T17:07:59.000Z	499	0	0	0	0				
91	1633877303444013057	1633877303444013057	"RT @bayraktar_1love: The Security Service of Ukraine used kamikaze drones to attack Russian air defense systems ""TOR M2"" and ""S-300VM""
http…"	['1633877303444013057']	everyone	227774629	en	[{'type': 'retweeted', 'id': '1633860590660722690'}]	2023-03-09T17:07:59.000Z	57	0	0	0	0				
92	1633877302789681153	1633877302789681153	RT @inabster: Ashkenazim are descendants of Khazars according to secret report by experts geneticists to Israeli government, Israel wants t…	['1633877302789681153']	everyone	259975018	en	[{'type': 'retweeted', 'id': '1520657353259028480'}]	2023-03-09T17:07:59.000Z	93	0	0	0	0				
93	1633877302428696583	1633877302428696583	RT @FallonVee: Quite frankly, I am amazed that the sane communities are prepared to stand by and watch, even if they are providing weaponry…	['1633877302428696583']	everyone	1552235775990824960	en	[{'type': 'retweeted', 'id': '1633840143424708613'}]	2023-03-09T17:07:59.000Z	1	0	0	0	0				
94	1633877302005350400	1633877302005350400	RT @sentdefender: The Ukrainian Defense Ministry has announced that at least 48 Missiles were launched by Russian Forces from the Black Sea…	['1633877302005350400']	everyone	1439654092633116674	en	[{'type': 'retweeted', 'id': '1633726566046871555'}]	2023-03-09T17:07:59.000Z	63	0	0	0	0				
95	1633877300801306626	1633877300801306626	#Buyakevich: The West simply does not leave #Ukraine a chance to be a prosperous State that would live in peace with its neighbors and would not be used as a tool and springboard for the destruction of its neighbors' statehood https://t.co/9RrvTc5XrK	['1633877300801306626']	everyone	2177016702	en		2023-03-09T17:07:59.000Z	0	0	0	0	1				
96	1633877300486733843	1633813734903750656	"@mfa_russia Russia launched the anti-Russian campaign against itself with the invasion of Ukraine. 
Maybe Russia should deal with its own bad decisions, now in a hole in Ukraine and still digging the hole.
The problem is not Russian culture, it is Russian foreign policy."	['1633877300486733843']	everyone	922876984140673024	en	[{'type': 'replied_to', 'id': '1633813734903750656'}]	2023-03-09T17:07:59.000Z	0	0	0	0	0	255471924			
97	1633877300277309441	1633877300277309441	"RT @laralogan: Traitor. 

Key Trump Impeachment Witness Busted For Dealing Lucrative Defense Contracts in Ukraine https://t.co/Hjddw6KtCM"	['1633877300277309441']	everyone	1185250201109434369	en	[{'type': 'retweeted', 'id': '1633725935848677381'}]	2023-03-09T17:07:59.000Z	1699	0	0	0	0				
98	1633877298981244928	1633877298981244928	"RT @visegrad24: Oleg and Nikita, father and son, both killed in Bakhmut.

The father covered his son with his body, but the artillery shell…"	['1633877298981244928']	everyone	1490531848937746434	en	[{'type': 'retweeted', 'id': '1633808439846510594'}]	2023-03-09T17:07:58.000Z	2465	0	0	0	0				
99	1633877298305966081	1633877298305966081	RT @sarahdwire: Fascinating article ---&gt; Lots of Russian soldiers want to surrender. Ukraine makes it easier with a high-tech hotline https…	['1633877298305966081']	everyone	160975748	en	[{'type': 'retweeted', 'id': '1633877143238381568'}]	2023-03-09T17:07:58.000Z	1	0	0	0	0				
100	1633877298108682240	1633877298108682240	"Hey Folks... Important ⚓
You can see the horizontal line a triple bottom is very clear here. 

If #ETH or #BTC break this down #Market will bleed.

On the other hand it will rally up. 

#Tradesafe #InternationalWomensDay #Ukraine #statehouse https://t.co/gwNukJXAgB"	['1633877298108682240']	everyone	3158371815	en		2023-03-09T17:07:58.000Z	0	0	0	0	0				
101	1633877298108563493	1633877298108563493	"I love this video,
Someone replied to the weasel Tobias and let me say @Tobias_Ellwood  many of us feel the same.
You go and fight your war 
show your fellow Bot Ukraine flag bio idiots sheep how it’s done take them with you and your 77th brigade,  because we are not fighting a… https://t.co/9PeRW3HdQz https://t.co/XA7QqohTMO"	['1633877298108563493']	everyone	390650964	en		2023-03-09T17:07:58.000Z	0	0	0	0	1				
102	1633877297857200129	1633877297857200129	RT @PeImeniPusha: The next six months will be critical for the conflict over Ukraine, the CIA director said during a congressional committe…	['1633877297857200129']	everyone	313400612	en	[{'type': 'retweeted', 'id': '1633876125259812864'}]	2023-03-09T17:07:58.000Z	10	0	0	0	0				
103	1633877297773297666	1633877297773297666	RT @NOELreports: According to the latest info, Russia attacked 3 thermal power plants of DTEK energo throughout Ukraine.  One of them in Za…	['1633877297773297666']	everyone	398986912	en	[{'type': 'retweeted', 'id': '1633720627075985409'}]	2023-03-09T17:07:58.000Z	54	0	0	0	0				
104	1633877296699539457	1633877296699539457	RT @RealBenGhost: @bruce_mcgonigal @D6plus @Berniceness @UncleNestor22 @IanDwayne5 @randyhillier @schmidt_zach @Pinky22P @MaximeBernier @Pa…	['1633877296699539457']	everyone	1615458778836606980	en	[{'type': 'retweeted', 'id': '1633863151816179712'}]	2023-03-09T17:07:58.000Z	1	0	0	0	0				
105	1633877296099491849	1633877296099491849	"RT @laralogan: Traitor. 

Key Trump Impeachment Witness Busted For Dealing Lucrative Defense Contracts in Ukraine https://t.co/Hjddw6KtCM"	['1633877296099491849']	everyone	1604808615763795968	en	[{'type': 'retweeted', 'id': '1633725935848677381'}]	2023-03-09T17:07:58.000Z	1699	0	0	0	0				
106	1633877295646773248	1633877295646773248	RT @YelenaHaimovici: Chief Rabbi of Ukraine attacks Russia-Iranian alliance and encourages Israeli military assistance - The Jewish Chronic…	['1633877295646773248']	everyone	2361749146	en	[{'type': 'retweeted', 'id': '1633877125433561091'}]	2023-03-09T17:07:57.000Z	1	0	0	0	0				
107	1633877295558688768	1633877295558688768	RT @LeadingReport: BREAKING: Key Trump impeachment witness has been busted for dealing lucrative defense contracts in Ukraine.	['1633877295558688768']	everyone	1285250671734734861	en	[{'type': 'retweeted', 'id': '1633670721388806157'}]	2023-03-09T17:07:57.000Z	1335	0	0	0	0				
108	1633877295445286912	1633877295445286912	RT @LeadingReport: BREAKING: Key Trump impeachment witness has been busted for dealing lucrative defense contracts in Ukraine.	['1633877295445286912']	everyone	982755423576051712	en	[{'type': 'retweeted', 'id': '1633670721388806157'}]	2023-03-09T17:07:57.000Z	1335	0	0	0	0				
109	1633877295256731649	1633877295256731649	"Russia takes east Bakhmut as Ukraine builds up forces
https://t.co/7D3bOqiqsB"	['1633877295256731649']	everyone	1175956443067015168	en		2023-03-09T17:07:57.000Z	0	0	0	0	2				
110	1633877294845677568	1633877294845677568	"RT @CrGlobalization: Pathetic: New York Times “Twisted Fairy Tale”: Ukraine Bombed the North Stream Pipeline

https://t.co/IAmt6LzzMn https…"	['1633877294845677568']	everyone	1269711104734900227	en	[{'type': 'retweeted', 'id': '1633863464233111554'}]	2023-03-09T17:07:57.000Z	2	0	0	0	0				
111	1633877294686285825	1633877132349939712	@DeItaone Just to give it to Ukraine	['1633877294686285825']	everyone	1423057519010881541	en	[{'type': 'replied_to', 'id': '1633877132349939712'}]	2023-03-09T17:07:57.000Z	0	0	2	0	6	2704294333			
112	1633877294518239244	1633877294518239244	The European Union will expand its liquefied natural gas import capacity by nearly a third as it weans off Russian energy supplies https://t.co/fdaXjAcMhU	['1633877294518239244']	everyone	65448361	en		2023-03-09T17:07:57.000Z	0	0	1	0	37				
113	1633877294233026582	1633877294233026582	"For everyone interested in being informed about the actual #business climate in #Ukraine during the war — join The Future of Ukraine Conference between 7 and 8 of June 2023 in Berlin! https://t.co/Tq3ckScvEH 
#StandWithUkraine https://t.co/EyW5nDZVny"	['1633877294233026582']	everyone	1517046024019361793	en	[{'type': 'quoted', 'id': '1633876954385625089'}]	2023-03-09T17:07:57.000Z	0	0	0	0	1				
114	1633877293775847433	1633875634421370881	"@ukraine_world @G7 @Europarl_EN @g20org @UN @ForeignChinese @narendramodi @hrw @wto @JPN_PMO @_AfricanUnion @ASEAN @mercosur 

No trade of any kind can be conducted with war criminals!

STOP FUNDING WAR CRIMES AT UKRAINE!

#SlavaUkraini #StopPutinNOW #CrimeaIsUkraine

@AP @BBCWorld"	['1633877293775847433']	everyone	944983350	en	[{'type': 'replied_to', 'id': '1633875634421370881'}]	2023-03-09T17:07:57.000Z	0	0	0	0	1	873135988440223745			
115	1633877291804798977	1629196922119499779	@JosepBorrellF Mass murder of civilians in Ukraine in 2014 by extreme right wing neo nazis, with no one held accountable.. No justice, no peace. Does not sound so peaceful, does it? https://t.co/69G5uzoIPp	['1633877291804798977']	everyone	41159844	en	[{'type': 'replied_to', 'id': '1629196922119499779'}]	2023-03-09T17:07:56.000Z	0	0	0	0	1	1003895325025865730			
116	1633877290927915016	1633877290927915016	Two hundred cars to Ukraine  https://t.co/Vw4K5yekga https://t.co/qMtzvzyAjB	['1633877290927915016']	everyone	1623577708662751232	en		2023-03-09T17:07:56.000Z	0	0	0	0	0				
117	1633877290215145472	1633745791377367042	@Farouk78692 @Timesofgaza @m_ani786 Ukraine is being invaded. Israel proposed peace but Palestine isn't having any of that because all they care about is a total destruction of Israel. What kind of comparison is that?	['1633877290215145472']	everyone	1242536923303796737	en	[{'type': 'replied_to', 'id': '1633752371128926208'}]	2023-03-09T17:07:56.000Z	0	0	0	0	0	189478449			
118	1633877290152243200	1633877290152243200	RT @inabster: @Scribd has great articles &amp; ebooks, in fact I got Kamal Salibi's ebooks from them - they also have great essays on Ukraine,…	['1633877290152243200']	everyone	259975018	en	[{'type': 'retweeted', 'id': '1519822256821743617'}]	2023-03-09T17:07:56.000Z	91	0	0	0	0				
119	1633877289967419398	1633877289967419398	"Russia reveals power of its unstoppable ""super weapons"" https://t.co/BLHbReoq5R
#russiaIsATerroristState"	['1633877289967419398']	everyone	2236155397	en		2023-03-09T17:07:56.000Z	0	0	0	0	0				
120	1633877287895728133	1633877287895728133	RT @NinaByzantina: HAHAHA. First, these Liberal, virtue-signaling jackasses left Russia in 2022 due to the Ukraine conflict and some went t…	['1633877287895728133']	everyone	1476142706820800517	en	[{'type': 'retweeted', 'id': '1633673993508225025'}]	2023-03-09T17:07:56.000Z	19	0	0	0	0				
121	1633877286092181504	1633877286092181504	"RT @sternenko: Today 4 civilians were killed by russians in Kherson. 

Ukraine needs ATACMS, F16 and more artillery shells to protect peopl…"	['1633877286092181504']	everyone	1513626951021473796	en	[{'type': 'retweeted', 'id': '1633803881447604227'}]	2023-03-09T17:07:55.000Z	1539	0	0	0	0				
122	1633877284313780230	1633478185856761858	@SenTedCruz But you support their agenda! Did you not vote for cash to Ukraine!	['1633877284313780230']	everyone	1587516996383637512	en	[{'type': 'replied_to', 'id': '1633478185856761858'}]	2023-03-09T17:07:55.000Z	0	0	0	0	0	1074480192			
123	1633877284154388480	1633877284154388480	RT @EU_FPI: Since the start of Russia’s war of aggression, we have provided chemical, biological, radiological &amp; nuclear detection &amp; person…	['1633877284154388480']	everyone	637016270	en	[{'type': 'retweeted', 'id': '1629040560823767041'}]	2023-03-09T17:07:55.000Z	1122	0	0	0	0				
124	1633877283852124169	1633877283852124169	"RT @jacksonhinklle: Scott Ritter (@RealScottRitter) explains why Russia is denazifying Ukraine &amp; how ""slava ukraini"" is the ""sieg heil"" of…"	['1633877283852124169']	everyone	716898504	en	[{'type': 'retweeted', 'id': '1633549541717966851'}]	2023-03-09T17:07:55.000Z	907	0	0	0	0				
125	1633877282363146248	1633877282363146248	RT @RJDonachy: .@GaryLineker has always had his own opinion without being held up for it. Most recently on the World Cup in Qatar and war i…	['1633877282363146248']	everyone	892834289607475200	en	[{'type': 'retweeted', 'id': '1633804284763545600'}]	2023-03-09T17:07:54.000Z	1	0	0	0	0				
126	1633877282090541057	1633877282090541057	"Historian Timothy Snyder on the Ukraine War: ""In Russia, Will Is Placed over Reason"" https://t.co/V5ER0wFKSd via @derspiegel"	['1633877282090541057']	everyone	479445216	en		2023-03-09T17:07:54.000Z	0	0	0	0	1				
127	1633877281448787970	1633807259766517762	@astroehlein Pretty much what Russia tried to do to Ukraine, prior to the Maidan protests. Russia is still subverting democracies and has learned nothing from the Ukraine debacle. Unsurprising.	['1633877281448787970']	everyone	2580674796	en	[{'type': 'replied_to', 'id': '1633872290747392000'}]	2023-03-09T17:07:54.000Z	0	0	0	0	0	17672825			
128	1633877281042214913	1633877281042214913	"RT @ProudElephantUS: 🚨 JUST IN: A key Trump impeachment witness has been BUSTED for dealing lucrative defense contracts in Ukraine.

It’s a…"	['1633877281042214913']	everyone	1524922341435768861	en	[{'type': 'retweeted', 'id': '1633565697199448065'}]	2023-03-09T17:07:54.000Z	5103	0	0	0	0				
129	1633877280715046913	1633877280715046913	"RT @Habitat_EME: Warren has been supporting Habitat's response to the war in Ukraine for almost a year 💙

He was worked with ReStore @Habit…"	['1633877280715046913']	everyone	20592379	en	[{'type': 'retweeted', 'id': '1633870306719993856'}]	2023-03-09T17:07:54.000Z	1	0	0	0	0				
130	1633877278588538880	1633877278588538880	"RT @ProudElephantUS: 🚨 JUST IN: A key Trump impeachment witness has been BUSTED for dealing lucrative defense contracts in Ukraine.

It’s a…"	['1633877278588538880']	everyone	1519791780782239744	en	[{'type': 'retweeted', 'id': '1633565697199448065'}]	2023-03-09T17:07:53.000Z	5103	0	0	0	0				
